Rk,Player,WAR,IP,Year,Age,Tm,Lg,G,GS,CG,SHO,GF,W,L,W-L%,SV,H,R,ER,BB,SO,ERA,FIP,K%,BB%,ERA+,BAbip,HR,BF,AB,2B,3B,IBB,HBP,SH,SF,GDP,SB,CS,PO,BK,WP,BA,OBP,SLG,OPS,OPS+,Pit,Str
522,Wayne Garland\garlawa01,-0.4,56,1981,30,CLE,AL,12,10,2,1,0,3,7,0.3,0,89,40,36,14,15,5.79,4.67,5.7%,5.3%,64,0.367,8,264,238,19,1,0,0,6,6,3,3,1,0,0,0,0.374,0.399,0.563,0.962,174,,
523,Catfish Hunter\hunteca01,-0.4,105,1979,33,NYY,AL,19,19,1,0,0,2,9,0.182,0,128,68,62,34,34,5.31,4.94,7.4%,7.4%,77,0.308,15,460,410,23,4,0,1,9,6,8,6,7,1,0,2,0.312,0.361,0.498,0.859,130,,
524,Gary Serum\serumga01,-0.4,64,1979,22,MIN,AL,20,5,0,0,7,1,3,0.25,0,93,47,47,20,31,6.61,4.73,10.8%,7.0%,67,0.372,10,287,263,19,3,2,0,3,1,13,4,3,0,0,1,0.354,0.398,0.563,0.961,151,,
525,Bill Laxton\laxtobi01,-0.4,74.1,1977,29,TOT,AL,45,0,0,0,17,3,2,0.6,3,64,45,41,41,50,4.96,4.96,15.4%,12.6%,84,0.249,10,325,273,16,2,5,4,3,4,5,6,2,0,0,5,0.234,0.339,0.418,0.756,106,,
526,Fritz Peterson\peterfr01,-0.4,62,1976,34,TOT,AL,13,11,0,0,0,1,3,0.25,0,80,38,35,17,23,5.08,3.34,8.4%,6.2%,70,0.339,3,273,252,16,3,0,0,3,1,6,1,4,1,0,1,0.317,0.359,0.44,0.8,134,,
527,John Morlan\morlajo01,-0.4,65,1974,26,PIT,NL,39,0,0,0,9,0,3,0,0,54,37,31,48,38,4.29,4.16,12.8%,16.2%,81,0.256,2,297,238,8,4,5,3,3,5,7,2,2,0,2,7,0.227,0.357,0.319,0.676,99,,
528,Ray Culp\culpra01,-0.4,50.1,1973,31,BOS,AL,10,9,0,0,0,2,6,0.25,0,46,32,25,32,32,4.47,5.76,14.3%,14.3%,90,0.252,9,224,186,7,1,0,4,0,2,3,3,5,0,0,3,0.247,0.366,0.441,0.807,122,,
529,Barry Moore\mooreba01,-0.4,141,1970,27,TOT,AL,37,19,0,0,6,3,9,0.25,0,155,90,83,80,69,5.3,5.4,10.6%,12.3%,73,0.289,20,650,548,29,2,3,9,5,8,16,8,3,1,0,7,0.283,0.378,0.453,0.831,134,,
530,Jaime Garcia\garcija02,-0.5,82,2018,31,TOT,ML,33,14,0,0,4,3,7,0.3,0,82,57,53,44,73,5.82,5.16,19.8%,11.9%,73,0.295,13,369,318,21,2,2,3,2,2,7,10,3,2,1,7,0.258,0.351,0.459,0.811,122,1381,832
531,Jim Johnson\johnsji04,-0.5,63.1,2018,35,LAA,AL,62,1,0,0,14,5,3,0.625,2,64,38,27,22,45,3.84,4.68,16.8%,8.2%,110,0.291,9,268,239,6,1,1,1,2,4,8,4,3,0,0,5,0.268,0.327,0.414,0.741,103,1018,650
532,Bryan Mitchell\mitchbr01,-0.5,73,2018,27,SDP,NL,16,11,0,0,2,2,4,0.333,0,85,45,44,43,38,5.42,6.11,11.3%,12.8%,71,0.303,12,337,289,14,2,1,2,1,2,10,11,1,0,0,1,0.294,0.387,0.481,0.868,148,1227,719
533,Tim Adleman\adlemti01,-0.5,122.1,2017,29,CIN,NL,30,20,0,0,4,5,11,0.313,0,124,79,75,51,108,5.52,5.87,20.3%,9.6%,81,0.283,29,531,469,34,2,1,6,1,4,8,6,2,2,1,1,0.264,0.342,0.531,0.872,129,2088,1307
534,Brett Oberholtzer\oberhbr01,-0.5,70.1,2016,26,TOT,ML,37,2,0,0,14,3,3,0.5,1,85,47,46,29,54,5.89,6.22,16.8%,9.0%,71,0.307,18,321,289,16,2,1,1,1,1,5,2,3,0,0,1,0.294,0.359,0.55,0.91,146,1218,794
535,Williams Perez\perezwi01,-0.5,53.2,2016,25,ATL,NL,11,11,0,0,0,2,3,0.4,0,57,37,36,15,27,6.04,4.79,11.6%,6.4%,69,0.281,7,233,210,8,2,3,2,4,2,5,1,0,1,0,4,0.271,0.323,0.429,0.752,104,859,553
536,Mike Gonzalez\gonzami02,-0.5,50,2013,35,MIL,NL,75,0,0,0,11,0,3,0,0,58,28,26,25,60,4.68,4.87,25.5%,10.6%,83,0.353,10,235,205,12,0,2,2,1,1,0,6,2,0,0,4,0.283,0.365,0.488,0.853,137,944,573
537,Jake Westbrook\westbja01,-0.5,116.2,2013,35,STL,NL,21,19,1,1,0,7,8,0.467,0,132,69,60,50,44,4.63,4.62,8.4%,9.6%,81,0.309,7,523,451,20,4,3,10,8,4,20,4,3,1,0,1,0.293,0.373,0.401,0.774,119,1862,1129
538,Jeff Gray\grayje02,-0.5,52,2012,30,MIN,AL,49,0,0,0,11,6,1,0.857,0,58,34,33,22,26,5.71,5.85,11.0%,9.3%,72,0.28,9,236,209,11,2,0,4,0,1,5,5,1,0,1,5,0.278,0.356,0.478,0.834,130,845,552
539,John Grabow\grabojo02,-0.5,62.1,2011,32,CHC,NL,58,0,0,0,22,3,1,0.75,0,67,39,33,28,38,4.76,5.08,13.5%,9.9%,82,0.287,9,282,247,19,1,4,1,4,2,3,3,3,2,3,3,0.271,0.345,0.466,0.811,125,950,599
540,Scott Olsen\olsensc01,-0.5,81,2010,26,WSN,NL,17,15,0,0,0,4,8,0.333,0,93,54,50,27,53,5.56,4.45,14.9%,7.6%,73,0.317,10,357,322,14,4,4,2,3,3,8,3,2,0,0,0,0.289,0.345,0.45,0.795,119,1319,855
541,John Smoltz\smoltjo01,-0.5,78,2009,42,TOT,ML,15,15,0,0,0,3,8,0.273,0,95,55,55,18,73,6.35,3.87,21.2%,5.2%,69,0.354,11,344,317,26,1,2,3,2,4,5,3,1,0,0,0,0.3,0.339,0.492,0.831,117,1316,865
542,J.D. Durbin\durbijd01,-0.5,65.1,2007,25,TOT,NL,19,10,1,1,4,6,5,0.545,1,78,49,44,37,40,6.06,5,13.1%,12.1%,76,0.333,6,305,261,19,0,4,2,4,1,7,3,1,0,0,2,0.299,0.389,0.441,0.829,116,1157,698
543,John Rheinecker\rheinjo01,-0.5,50.1,2007,28,TEX,AL,23,7,0,0,0,4,3,0.571,0,61,38,30,28,40,5.36,5.76,16.7%,11.7%,86,0.327,9,239,207,10,0,2,2,1,1,7,0,0,0,0,3,0.295,0.382,0.473,0.856,124,881,526
544,David Wells\wellsda01,-0.5,157.1,2007,44,TOT,NL,29,29,0,0,0,9,9,0.5,0,201,97,95,42,82,5.43,4.87,11.8%,6.1%,76,0.334,22,694,636,42,5,5,3,9,4,12,11,7,3,0,1,0.316,0.359,0.502,0.861,132,2372,1579
545,Pedro Astacio\astacpe01,-0.5,90.1,2006,37,WSN,NL,17,17,1,1,0,5,5,0.5,0,109,64,60,31,42,5.98,5.29,10.3%,7.6%,72,0.305,14,407,362,24,4,3,1,8,5,6,4,1,0,1,0,0.301,0.353,0.506,0.859,128,1450,928
546,Nelson Cruz\cruzne01,-0.5,53.2,2003,30,COL,NL,20,7,0,0,1,3,5,0.375,0,65,43,43,11,38,7.21,6.03,16.3%,4.7%,69,0.303,15,233,216,9,2,2,3,1,2,3,4,3,0,0,3,0.301,0.341,0.569,0.91,125,894,567
547,Steve Kent\kentst01,-0.5,57.1,2002,23,TBD,AL,34,0,0,0,10,0,2,0,1,67,41,36,38,41,5.65,5.04,15.1%,14.0%,79,0.333,6,272,228,11,0,0,3,1,2,8,1,3,1,3,2,0.294,0.399,0.421,0.82,122,1067,619
548,Brian Bohanon\bohanbr01,-0.5,97,2001,32,COL,NL,20,19,0,0,0,5,8,0.385,0,127,79,77,47,47,7.14,6.43,10.3%,10.3%,75,0.327,20,456,393,26,2,3,7,8,1,10,7,5,1,0,2,0.323,0.404,0.552,0.956,130,1625,980
549,Ricky Bones\bonesri01,-0.5,64,2001,32,FLA,NL,61,0,0,0,19,4,4,0.5,0,71,39,36,33,41,5.06,4.88,14.2%,11.5%,84,0.317,7,288,248,12,5,9,3,2,2,14,0,2,0,0,0,0.286,0.374,0.46,0.834,124,1086,644
550,Doug Henry\henrydo01,-0.5,75.2,2001,37,KCR,AL,53,0,0,0,20,2,2,0.5,0,75,53,51,45,57,6.07,5.85,16.7%,13.2%,79,0.28,14,342,286,21,2,2,3,5,3,9,7,1,0,0,5,0.262,0.365,0.497,0.861,118,1306,755
551,Fernando Valenzuela\valenfe01,-0.5,89,1997,36,TOT,NL,18,18,1,0,0,2,12,0.143,0,106,61,49,46,61,4.96,5.21,14.6%,11.0%,81,0.326,12,419,359,18,1,0,5,7,2,2,8,7,5,0,4,0.295,0.381,0.451,0.832,128,,
552,Kelly Downs\downske01,-0.5,119.2,1993,32,OAK,AL,42,12,0,0,12,5,10,0.333,0,135,80,75,60,66,5.64,4.96,12.2%,11.1%,72,0.307,14,539,470,20,0,8,2,3,4,15,13,4,0,1,4,0.287,0.368,0.419,0.787,117,,
553,Calvin Jones\jonesca01,-0.5,61.2,1992,28,SEA,AL,38,1,0,0,14,3,5,0.375,0,50,39,39,47,49,5.69,5.26,17.8%,17.1%,70,0.25,8,275,221,9,1,1,2,1,4,5,6,3,0,0,10,0.226,0.361,0.385,0.746,110,,
554,Greg Mathews\mathegr01,-0.5,52.1,1992,30,PHI,NL,14,7,0,0,1,2,3,0.4,0,54,31,30,24,27,5.16,4.92,11.8%,10.5%,69,0.281,7,228,200,13,0,2,1,2,1,4,3,3,0,2,1,0.27,0.35,0.44,0.79,129,,
555,Adam Peterson\peterad01,-0.5,54.2,1991,25,SDP,NL,13,11,0,0,0,3,4,0.429,0,50,33,27,28,37,4.45,5.42,15.4%,11.6%,86,0.247,10,241,207,7,3,2,0,4,2,4,2,4,0,1,7,0.242,0.329,0.449,0.778,120,,
556,Tom Hume\humeto01,-0.5,84,1987,34,TOT,NL,49,6,0,0,5,2,4,0.333,0,89,54,50,43,33,5.36,5.35,8.7%,11.4%,80,0.282,10,379,319,19,3,5,5,8,4,9,8,2,0,0,3,0.279,0.369,0.451,0.821,119,,
557,Bob James\jamesbo01,-0.5,54,1987,28,CHW,AL,43,0,0,0,32,4,6,0.4,10,54,32,28,17,34,4.67,5.19,14.3%,7.1%,99,0.26,10,238,211,6,5,6,4,4,2,3,7,0,0,0,3,0.256,0.321,0.474,0.794,104,,
558,Ed Hodge\hodgeed01,-0.5,100,1984,26,MIN,AL,25,15,0,0,3,4,3,0.571,0,116,59,53,29,59,4.77,4.18,13.7%,6.7%,88,0.312,13,432,399,30,5,1,1,0,3,6,6,5,1,2,3,0.291,0.338,0.489,0.827,123,,
559,Steve Baker\bakerst01,-0.5,64,1983,26,TOT,ML,43,1,0,0,21,3,4,0.429,5,69,36,28,30,24,3.94,4.36,8.4%,10.5%,98,0.295,4,287,244,13,3,5,3,6,4,9,5,4,0,0,6,0.283,0.363,0.41,0.773,117,,
560,Balor Moore\mooreba02,-0.5,64.2,1980,29,TOR,AL,31,3,0,0,14,1,1,0.5,1,76,43,38,31,22,5.29,4.9,7.6%,10.7%,82,0.317,6,290,246,11,2,3,4,6,3,7,8,3,3,0,1,0.309,0.391,0.443,0.834,122,,
561,Santo Alcala\alcalsa01,-0.5,117.1,1977,24,TOT,NL,38,12,0,0,8,3,7,0.3,2,126,66,63,54,73,4.83,4.39,14.0%,10.4%,79,0.301,13,520,459,23,6,6,3,2,2,8,17,6,0,3,6,0.275,0.353,0.436,0.789,120,,
562,Gary Ross\rossga01,-0.5,58.1,1977,29,CAL,AL,14,12,0,0,1,2,4,0.333,0,83,41,36,11,30,5.55,4.61,11.5%,4.2%,71,0.353,10,260,246,12,2,1,2,0,1,4,8,5,1,0,2,0.337,0.369,0.524,0.894,145,,
563,Dave McNally\mcnalda01,-0.5,77.1,1975,32,MON,NL,12,12,0,0,0,3,6,0.333,0,88,50,45,36,36,5.24,4.55,10.1%,10.1%,74,0.296,8,358,314,18,5,4,4,4,0,3,5,2,2,1,3,0.28,0.362,0.446,0.807,126,,
564,Ernie McAnally\mcanaer01,-0.5,128.2,1974,27,MON,NL,25,21,5,2,3,6,13,0.316,0,126,73,64,56,79,4.48,3.76,14.1%,10.0%,86,0.286,10,560,493,24,5,5,4,6,1,9,12,8,5,1,8,0.256,0.336,0.385,0.721,103,,
565,Dick Woodson\woodsdi01,-0.5,55,1974,29,TOT,AL,13,7,0,0,3,2,3,0.4,0,64,35,31,16,24,5.07,5.29,9.9%,6.6%,73,0.28,11,243,223,8,1,2,2,1,1,4,2,4,1,0,2,0.287,0.339,0.48,0.819,132,,
566,Ron Law\lawro01,-0.5,52.1,1969,23,CLE,AL,35,1,0,0,14,3,4,0.429,1,68,34,29,34,29,4.99,3.96,11.4%,13.4%,76,0.365,2,254,209,6,1,5,2,6,3,5,6,3,1,0,4,0.325,0.419,0.392,0.812,131,,
567,Justin De Fratus\defraju01,-0.6,80,2015,27,PHI,NL,61,0,0,0,16,0,2,0,0,92,52,49,32,68,5.51,4.28,18.8%,8.8%,70,0.34,9,362,316,23,2,2,5,4,5,5,6,5,0,0,7,0.291,0.36,0.462,0.822,132,1444,885
568,Felix Doubront\doubrfe01,-0.6,75.1,2015,27,TOT,AL,16,12,0,0,2,3,3,0.5,1,87,50,46,26,56,5.5,4.45,17.1%,7.9%,73,0.333,10,328,292,19,0,1,1,4,5,7,9,5,2,0,3,0.298,0.352,0.466,0.818,123,1268,779
569,Jeremy Hefner\hefneje01,-0.6,130.2,2013,27,NYM,NL,24,23,0,0,1,4,8,0.333,0,132,75,63,37,99,4.34,4.49,17.8%,6.7%,82,0.286,20,556,507,28,2,4,5,3,4,10,4,2,0,0,1,0.26,0.315,0.442,0.756,119,2140,1365
570,Mitch Talbot\talbomi01,-0.6,63.2,2011,27,CLE,AL,12,12,0,0,0,2,6,0.25,0,90,47,47,28,36,6.64,5.4,12.0%,9.4%,59,0.362,10,299,262,14,2,2,3,1,5,8,7,4,1,0,1,0.344,0.406,0.527,0.933,161,1114,676
571,Luis Atilano\atilalu01,-0.6,85.2,2010,25,WSN,NL,16,16,0,0,0,6,7,0.462,0,96,56,49,32,40,5.15,5.01,10.4%,8.3%,79,0.29,11,385,341,25,3,5,2,7,3,4,1,3,0,1,1,0.282,0.344,0.469,0.813,123,1451,907
572,Todd Wellemeyer\welleto01,-0.6,58.2,2010,31,SFG,NL,13,11,0,0,0,3,5,0.375,0,57,37,37,35,41,5.68,6.28,15.5%,13.2%,69,0.265,12,265,220,7,2,1,3,4,3,3,5,1,0,0,3,0.259,0.364,0.473,0.837,132,989,600
573,Mike Burns\burnsmi01,-0.6,51.2,2009,30,MIL,NL,15,8,0,0,4,3,5,0.375,0,60,36,33,17,39,5.75,5.15,17.2%,7.5%,72,0.314,10,227,204,14,3,2,1,1,4,8,0,0,0,0,1,0.294,0.345,0.539,0.884,138,853,550
574,Bob Wells\wellsbo01,-0.6,58,2002,35,MIN,AL,48,0,0,0,16,2,1,0.667,0,78,41,38,16,30,5.9,4.6,11.5%,6.1%,76,0.343,8,261,240,11,0,1,1,2,2,4,0,1,1,0,0,0.325,0.367,0.471,0.838,121,973,616
575,Dave Eiland\eilanda01,-0.6,54.2,2000,33,TBD,AL,17,10,0,0,1,2,3,0.4,0,77,46,44,18,17,7.24,5.62,6.5%,6.9%,68,0.324,8,260,236,20,2,0,4,0,2,1,11,3,0,0,1,0.326,0.381,0.53,0.91,131,900,575
576,Scott Sanders\sandesc02,-0.6,104.1,1999,30,CHC,NL,67,6,0,0,16,4,7,0.364,2,112,69,64,53,89,5.52,5.32,19.0%,11.3%,81,0.31,19,469,405,18,2,8,0,8,3,6,11,5,0,1,5,0.277,0.358,0.472,0.83,115,,
577,Jose Bautista\bautijo01,-0.6,52.2,1997,32,TOT,ML,32,0,0,0,7,2,2,0.5,0,70,42,39,14,23,6.66,5.18,9.5%,5.8%,68,0.328,8,241,220,10,0,4,3,4,0,4,5,1,0,1,2,0.318,0.367,0.473,0.84,119,,
578,Mike Bielecki\bielemi01,-0.6,57.1,1997,37,ATL,NL,50,0,0,0,7,3,7,0.3,2,56,33,26,21,60,4.08,4.21,24.0%,8.4%,103,0.301,9,250,224,8,1,3,1,3,1,3,4,1,0,0,1,0.25,0.316,0.415,0.731,93,,
579,Greg Gohr\gohrgr01,-0.6,115.2,1996,28,TOT,AL,32,16,0,0,7,5,9,0.357,1,163,96,93,44,75,7.24,6.58,13.7%,8.1%,70,0.337,31,546,494,21,1,2,3,1,4,9,12,4,0,0,6,0.33,0.385,0.565,0.95,137,,
580,Matt Wagner\wagnema02,-0.6,80,1996,24,SEA,AL,15,14,1,0,0,3,5,0.375,0,91,62,61,38,41,6.86,6.12,11.3%,10.4%,72,0.285,15,364,319,19,1,2,3,0,4,5,1,1,0,0,0,0.285,0.363,0.492,0.855,115,,
581,Nolan Ryan\ryanno01,-0.6,66.1,1993,46,TEX,AL,13,13,0,0,0,5,5,0.5,0,54,47,36,40,46,4.88,4.44,15.8%,13.8%,86,0.249,5,291,246,13,1,0,1,2,2,3,13,4,0,0,3,0.22,0.329,0.341,0.67,84,,
582,Cliff Brantley\brantcl01,-0.6,76.1,1992,24,PHI,NL,28,9,0,0,6,2,6,0.25,0,71,45,39,58,32,4.6,5.4,9.1%,16.4%,77,0.262,6,353,283,9,1,4,4,5,3,9,10,5,0,1,4,0.251,0.382,0.353,0.736,115,,
583,German Jimenez\jimenge01,-0.6,55.2,1988,25,ATL,NL,15,9,0,0,2,1,6,0.143,0,65,39,31,12,26,5.01,3.47,10.8%,5.0%,74,0.311,4,241,221,8,0,0,1,2,5,3,8,2,0,3,3,0.294,0.326,0.385,0.711,107,,
584,Mike Loynd\loyndmi01,-0.6,69.1,1987,23,TEX,AL,26,8,0,0,6,1,5,0.167,1,82,53,47,38,48,6.1,5.8,14.6%,11.6%,74,0.301,14,328,286,13,1,0,1,1,2,4,16,3,0,0,4,0.287,0.37,0.486,0.856,125,,
585,Ramon Romero\romerra01,-0.6,64.1,1985,26,CLE,AL,19,10,0,0,5,2,3,0.4,0,69,48,47,38,38,6.58,6.14,12.9%,12.9%,63,0.28,13,295,250,11,1,0,5,1,1,5,8,1,0,0,6,0.276,0.381,0.484,0.865,136,,
586,Luis Sanchez\sanchlu01,-0.6,61.1,1985,31,CAL,AL,26,0,0,0,16,2,0,1,2,67,41,39,27,34,5.72,4.85,12.7%,10.1%,73,0.294,9,268,237,14,5,3,1,0,3,8,2,3,0,0,2,0.283,0.354,0.498,0.852,131,,
587,John Stuper\stupejo01,-0.6,99,1985,28,CIN,NL,33,13,1,0,11,8,5,0.615,0,116,60,50,37,38,4.55,4.09,8.8%,8.6%,83,0.314,8,432,383,13,1,3,0,5,7,13,7,3,0,1,1,0.303,0.358,0.405,0.763,116,,
588,Sid Monge\mongesi01,-0.6,51,1984,33,TOT,ML,32,0,0,0,10,3,1,0.75,0,57,31,25,29,26,4.41,5.61,11.0%,12.2%,88,0.288,8,237,200,13,0,3,2,2,4,6,2,0,0,0,2,0.285,0.374,0.47,0.844,136,,
589,Steve Stone\stonest01,-0.6,62.2,1981,33,BAL,AL,15,12,0,0,1,4,7,0.364,0,63,39,32,27,30,4.6,4.44,11.1%,10.0%,79,0.279,7,270,237,9,0,0,1,4,1,3,1,7,0,0,0,0.266,0.342,0.392,0.735,110,,
590,John Montague\montajo01,-0.6,73.2,1980,32,CAL,AL,37,0,0,0,18,4,2,0.667,3,97,47,42,21,22,5.13,4.46,6.7%,6.4%,77,0.324,8,330,300,22,1,1,1,4,5,9,6,2,0,0,2,0.323,0.364,0.483,0.847,133,,
591,Rich Hinton\hintori01,-0.6,61.2,1979,32,TOT,AL,30,3,0,0,14,1,4,0.2,2,80,44,40,13,34,5.84,4.14,12.2%,4.7%,75,0.335,8,278,253,14,1,2,4,4,4,2,6,3,0,0,1,0.316,0.354,0.474,0.828,120,,
592,Pete Broberg\brobepe01,-0.6,165.2,1978,28,OAK,AL,35,26,2,0,4,10,12,0.455,0,174,101,85,65,94,4.62,3.94,12.9%,8.9%,79,0.291,16,730,647,39,8,5,3,9,6,13,11,7,0,0,1,0.269,0.336,0.428,0.764,119,,
593,Bob Moose\moosebo01,-0.6,87.2,1976,28,PIT,NL,53,2,0,0,26,3,9,0.25,10,100,44,36,32,38,3.7,3.59,9.8%,8.3%,94,0.316,4,388,340,11,4,7,4,6,6,9,5,8,1,0,3,0.294,0.356,0.385,0.741,116,,
594,Lowell Palmer\palmelo01,-0.6,73,1974,26,SDP,NL,22,8,1,0,1,2,5,0.286,0,68,48,46,59,52,5.67,5.47,15.2%,17.2%,63,0.281,9,343,266,9,2,6,7,6,5,8,8,2,0,0,10,0.256,0.398,0.406,0.804,136,,
595,Bucky Brandon\brandbu01,-0.6,56.1,1973,32,PHI,NL,36,0,0,0,10,2,4,0.333,2,54,35,34,25,25,5.43,4.32,10.3%,10.3%,70,0.269,5,243,208,8,1,7,3,4,4,6,4,1,0,0,5,0.26,0.342,0.38,0.721,104,,
596,Gary Peters\peterga01,-0.6,85.1,1972,35,BOS,AL,33,4,0,0,17,3,3,0.5,1,91,48,41,38,67,4.32,3.79,17.7%,10.1%,75,0.32,10,378,326,18,3,8,3,7,4,7,3,5,0,0,1,0.279,0.356,0.445,0.801,138,,
597,Gary Bell\bellga01,-0.6,100,1969,32,TOT,AL,36,13,1,1,12,2,6,0.25,2,124,67,59,57,56,5.31,5.3,11.8%,12.0%,70,0.321,16,474,405,21,2,10,4,5,3,8,8,1,0,0,7,0.306,0.394,0.486,0.881,153,,
598,Ryan Madson\madsory01,-0.7,52.2,2018,37,TOT,NL,58,0,0,0,11,2,5,0.286,4,58,34,32,16,54,5.47,3.98,23.4%,6.9%,77,0.342,7,231,206,9,0,2,4,1,4,5,8,0,0,0,3,0.282,0.339,0.427,0.766,108,834,555
599,Jharel Cotton\cottojh01,-0.7,129,2017,25,OAK,AL,24,24,0,0,0,9,10,0.474,0,133,91,80,53,105,5.58,5.68,18.6%,9.4%,75,0.284,28,566,498,29,0,1,4,4,5,10,7,6,1,2,9,0.267,0.339,0.494,0.833,124,2174,1371
600,Carl Pavano\pavanca01,-0.7,63,2012,36,MIN,AL,11,11,0,0,0,2,5,0.286,0,80,46,42,8,33,6,4.38,12.3%,3.0%,69,0.33,9,268,256,21,1,2,2,1,1,10,7,1,0,0,0,0.313,0.337,0.508,0.845,131,915,607
601,Sean Gallagher\gallase01,-0.7,57.2,2010,24,TOT,NL,46,0,0,0,12,2,1,0.667,0,62,40,37,41,43,5.77,5.45,15.8%,15.0%,68,0.316,7,273,224,14,0,2,3,5,0,5,2,1,2,2,0,0.277,0.396,0.433,0.829,133,1091,620
602,Sidney Ponson\ponsosi01,-0.7,58.2,2009,32,KCR,AL,14,9,0,0,0,1,7,0.125,0,79,50,48,25,32,7.36,4.72,11.7%,9.2%,60,0.358,6,273,238,13,4,1,2,4,4,6,1,0,0,0,2,0.332,0.394,0.496,0.89,135,987,590
603,Steve Sparks\sparkst01,-0.7,120.2,2004,38,ARI,NL,29,18,0,0,6,3,7,0.3,0,139,89,81,45,57,6.04,5.29,10.5%,8.3%,76,0.292,18,545,484,29,4,2,5,6,5,8,5,5,0,0,4,0.287,0.351,0.475,0.826,112,1938,1213
604,Tony Mounce\mouncto01,-0.7,50.2,2003,28,TEX,AL,11,11,0,0,0,1,5,0.167,0,65,42,40,25,30,7.11,5.93,12.6%,10.5%,71,0.335,9,238,205,12,1,0,5,2,1,2,7,4,1,0,1,0.317,0.403,0.517,0.92,130,923,553
605,Luke Prokopec\prokolu01,-0.7,71.2,2002,24,TOR,AL,22,12,0,0,4,2,9,0.182,0,90,57,54,25,41,6.78,6.6,12.2%,7.4%,68,0.292,19,336,298,21,2,2,7,1,5,2,2,1,0,1,3,0.302,0.364,0.577,0.941,142,1210,760
606,Chuck McElroy\mcelrch01,-0.7,75,2001,33,TOT,ML,49,5,0,0,6,2,3,0.4,0,87,53,44,46,47,5.28,6.14,13.2%,12.9%,80,0.296,14,357,306,16,0,6,2,1,2,2,12,1,1,0,6,0.284,0.379,0.474,0.853,131,1331,806
607,Daniel Garibay\garibda01,-0.7,74.2,2000,27,CHC,NL,30,8,0,0,6,2,8,0.2,0,88,54,50,39,46,6.03,5.08,13.3%,11.3%,76,0.322,9,345,294,24,1,1,1,5,6,4,8,6,6,0,4,0.299,0.376,0.48,0.856,123,1316,767
608,John Johnstone\johnsjo07,-0.7,50,2000,31,SFG,NL,47,0,0,0,9,3,4,0.429,0,64,35,35,13,37,6.3,5.41,16.7%,5.9%,68,0.342,11,222,199,12,3,2,2,4,4,4,9,3,0,0,0,0.322,0.362,0.578,0.94,145,812,519
609,Jerry Spradlin\spradje01,-0.7,90,2000,33,TOT,ML,58,1,0,0,32,4,5,0.444,7,101,64,60,32,67,6,4.43,17.2%,8.2%,84,0.331,11,390,347,22,2,3,4,4,3,9,13,3,1,0,2,0.291,0.355,0.461,0.816,104,1470,912
610,Matt Beech\beechma01,-0.7,117,1998,26,PHI,NL,21,21,0,0,0,3,9,0.25,0,126,78,67,63,113,5.15,5.04,21.3%,11.9%,85,0.326,19,531,458,21,3,2,4,4,2,12,3,4,1,0,8,0.275,0.366,0.459,0.825,120,,
611,Joe Magrane\magrajo01,-0.7,53.2,1996,31,CHW,AL,19,8,0,0,3,1,5,0.167,0,70,45,41,25,21,6.88,6.38,8.3%,9.9%,69,0.313,10,252,220,15,1,1,3,1,3,7,3,2,0,0,3,0.318,0.39,0.532,0.922,136,,
612,Mauro Gozzo\gozzoma01,-0.7,69,1994,28,NYM,NL,23,8,0,0,5,3,5,0.375,0,86,48,37,28,33,4.83,4.38,10.2%,8.7%,87,0.324,5,323,283,23,1,10,1,6,5,4,6,3,0,0,5,0.304,0.363,0.445,0.808,115,,
613,Charlie Hough\houghch01,-0.7,113.2,1994,46,FLA,NL,21,21,1,1,0,5,9,0.357,0,118,74,65,52,65,5.15,5.57,12.6%,10.1%,85,0.283,17,515,430,21,6,1,10,14,9,5,8,7,4,4,9,0.274,0.359,0.47,0.829,117,,
614,George Tsamis\tsamige01,-0.7,68.1,1993,26,MIN,AL,41,0,0,0,18,1,2,0.333,1,86,51,47,27,30,6.19,5.14,9.7%,8.7%,70,0.324,9,309,271,17,1,5,3,2,6,10,0,4,2,1,1,0.317,0.378,0.487,0.865,131,,
615,Wade Taylor\taylowa01,-0.7,116.1,1991,25,NYY,AL,23,22,0,0,0,7,12,0.368,0,144,85,81,53,72,6.27,4.62,13.6%,10.0%,66,0.344,13,528,459,28,4,0,7,2,7,17,12,6,2,3,3,0.314,0.388,0.477,0.865,138,,
616,Kent Tekulve\tekulke01,-0.7,52,1989,42,CIN,NL,37,0,0,0,20,0,3,0,1,56,35,29,23,31,5.02,4.15,13.2%,9.8%,72,0.297,5,235,206,11,0,8,0,4,2,4,10,2,0,1,1,0.272,0.342,0.398,0.74,113,,
617,Ray Hayward\haywara01,-0.7,62.2,1988,27,TEX,AL,12,12,1,1,0,4,6,0.4,0,63,44,38,35,37,5.46,4.51,13.7%,12.9%,75,0.302,6,271,228,10,2,0,0,4,4,12,8,1,2,4,6,0.276,0.367,0.417,0.784,116,,
618,Mario Soto\sotoma01,-0.7,87,1988,31,CIN,NL,14,14,3,1,0,3,7,0.3,0,88,49,45,28,34,4.66,4.22,9.3%,7.6%,78,0.276,8,367,330,13,3,3,2,5,2,5,13,4,1,8,0,0.267,0.326,0.397,0.723,110,,
